1657843200,1.14891,5.99415,-3.79189,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0.0.16,0.0.17,0.0.18,0.0.19,0.0.20,0.0.21,0.0.22,0.0.23,0.0.24
1658140200,-3.78294,2.6281,5.42933,57.6831,0.231726,48.0799,35.9264,45.394,33.7106,46.7534,44.4376,137.943,120.904,259.874,269.707,301.551,291.94,331.209,329.053,399.837,343.353,415.063,411.187,384.682,410.998,419.427,400.393,440.385
1658140800,-3.50853,3.32086,4.17683,56.7874,0.231726,57.5782,44.4252,59.7688,42.4288,65.4368,53.2528,146.922,118.013,249.45,287.11,350.449,353.83,381.741,376.014,429.897,382.009,439.091,435.804,413.333,431.919,413.465,354.52,390.667
1658141400,-3.63729,3.86015,5.33771,55.1269,0.231726,56.5861,42.5078,59.6311,40.441,57.1477,47.7309,136.796,98.6953,229.867,277.93,354.69,367.715,388.752,374.257,426.734,379.871,445.271,445.315,414.85,396.547,381.699,346.868,389.884
1658142000,-0.784946,-2.06199,7.49313,54.9151,0.231726,53.7934,40.8613,55.9169,38.7752,52.7406,45.3225,130.347,79.4246,187.485,221.764,319.851,396.642,472.917,434.37,430.081,361.224,427.395,427.489,416.263,434.167,393.36,348.469,392.18
1658142600,-0.88108,-1.83994,7.54401,54.1688,0.231726,52.8579,41.4699,54.2061,38.8072,54.4296,45.7159,129.593,79.5998,185.392,213.923,304.977,391.555,499.864,474.583,444.404,362.839,428.074,427.015,413.989,436.826,409.528,348.043,392.891
1658143200,-1.08142,0.0932805,8.12582,56.2158,0.231726,50.8924,38.8503,51.6456,35.7938,48.0365,40.7256,122.027,69.4932,181.359,217.972,327.005,394.648,429.831,376.136,410.024,355.86,427.55,431.825,417.747,429.668,395.125,352.841,396.528
1658143800,-1.47089,1.0934,8.22611,57.6262,0.231726,47.3123,39.7464,50.7967,36.4451,49.1007,42.2811,127.607,76.4152,187.801,236.844,348.416,402.142,414.43,367.102,410.594,361.869,434.71,442.883,406.918,378.383,380.289,352.106,395.409
1658144400,0.299994,1.07357,8.48578,52.3684,0.248999,48.4368,39.6998,52.1514,36.5995,50.2118,43.8761,128.259,77.4886,185.148,219.757,323.373,404.161,464.84,404.422,410.973,353.973,426.183,428.552,415.957,426.722,392.436,349.61,392.504
1658145000,1.50418,1.85896,8.61204,58.5923,0.231726,48.1908,40.4532,53.2866,38.2514,51.6611,43.5448,128.395,77.1329,183.43,211.884,301.903,377.246,478.749,447.533,429.089,357.253,425.607,427.958,416.66,434.595,393.738,348.861,393.888
1658145600,2.29312,3.40945,7.98945,55.8219,0.231726,52.6801,41.9886,57.1775,40.543,54.8913,47.0217,132.03,84.3276,188.699,216.464,298.206,363.308,481.571,505.882,475.279,376.499,427.251,424.575,408.171,439.667,424.51,349.141,392.402
1658146200,1.44696,5.33212,6.94257,46.916,0.231726,52.3386,43.7647,59.3463,41.6055,55.6577,48.711,135.991,87.3358,191.7,219.243,297.144,360.274,492.958,513.671,477.098,374.812,425.147,423.899,408.401,438.638,420.793,347.56,389.137
1658146800,-3.27186,0.562306,7.96663,54.4683,0.254414,58.9457,45.5635,67.5695,43.7979,69.2369,52.3682,140.063,98.448,220.819,274.557,394.298,458.395,462.193,394.034,421.294,369.645,436.363,437.568,408.174,393.346,377.363,345.597,390.747
1658147400,-4.85638,2.59799,6.42702,52.8696,0.315111,63.4827,47.2643,68.9123,45.1801,73.6862,59.0971,151.761,131.21,287.985,353.634,410.437,381.186,375.237,358.185,421.106,381.505,443.877,431.04,376.688,371.491,374.301,345.216,388.661
1658148000,-4.63975,2.94391,5.84604,60.3247,0.512788,66.0815,48.3469,71.1011,45.8155,75.225,64.7437,155.224,136.778,296.874,360.709,414.392,391.893,386.251,364.342,423.892,387.175,445.452,431.724,382.249,373.443,375.972,345.083,389.258
1658150400,-4.25395,6.08174,4.9275,51.1972,0.249017,58.8582,45.8808,67.184,44.0403,71.1128,55.0229,145.5,109.854,250.438,324.174,420.356,419.152,398.809,367.868,424.437,387.202,446.03,430.446,373.991,371.955,373.981,346.296,388.776
1658155200,-4.63242,8.17805,-2.06795,55.8721,0.521799,64.6226,48.785,72.0008,47.8476,76.9511,60.4861,151.139,118.914,266.404,344.345,440.383,442.213,416.543,372.054,418.886,378.068,445.897,444.456,398.516,371.347,371.266,341.862,387.042
1658155800,-7.12192,1.83118,7.78034,56.5662,0.324776,63.2211,46.7291,68.0301,44.6261,71.5974,54.1732,144.986,107.014,250.41,334.097,437.545,428.578,397.996,366.209,421.185,384.444,455.233,448.545,392.565,372.774,373.691,344.26,387.432
1658156400,-6.65431,5.30391,6.89203,62.563,0.33609,63.9177,46.8084,67.3631,45.2982,72.577,56.313,147.195,112.6,256.559,335.884,430.852,425.107,401.557,368.134,423.27,384.284,449.62,449.814,404.818,374.021,373.594,342.629,387.336
1658157000,-5.41818,6.9014,7.18369,51.4022,0.250717,59.4209,45.7401,66.1007,45.4675,69.5719,54.4421,141.526,100.5,220.515,266.67,367.64,430.783,474.791,432.096,439.75,381.852,442.078,439.046,422.722,432.093,389.377,344.658,385.564
1658160000,-7.45094,6.19568,-3.48367,58.1179,0.457806,63.9986,47.347,69.2713,45.7235,73.453,56.527,149.396,119.03,270.488,350.087,430.261,413.805,394.486,370.845,429.99,393.844,459.671,447.403,383.088,371.374,374.316,343.154,387.572
1658161800,-5.95695,6.89534,-3.86763,61.0876,1.08908,67.352,50.2095,73.1897,48.9548,78.3071,65.039,153.878,121.361,265.152,341.306,450.541,478.601,465.417,413.434,440.622,393.908,451.101,447.822,403.013,370.796,372.133,344.399,389.165
1658162400,-6.22965,6.34734,-4.26199,61.1947,1.27806,66.7897,49.8847,71.4891,49.223,77.9194,65.4871,152.833,119.134,263.08,343.602,458.46,487.387,461.37,403.367,433.324,387.949,447.316,448.086,402.201,373.568,375.442,345.656,387.659
1658163000,-6.0409,5.48887,-5.02967,64.6472,1.31484,69.6192,52.1901,76.295,52.6464,84.7991,76.3037,162.13,142.306,309.7,400.68,481.027,465.256,433.362,391.949,434.105,391.694,452.918,439.311,379.36,367.202,373.242,343.328,385.27
1658163600,-5.98582,-2.35242,-6.34606,59.9886,0.383338,64.1211,46.9305,67.5966,44.2333,68.708,54.5952,145.111,112.027,250.69,295.762,369.326,387.987,419.32,399.55,435.31,386.555,446.743,444.063,414.315,413.904,390.556,345.097,388.055
1658164200,-5.99911,-5.60636,-5.05373,54.6356,0.265482,60.9562,44.8688,65.6344,42.8191,64.7307,52.7446,142.842,107.878,259.351,327.609,402.104,389.957,390.075,363.963,421.803,382.196,448.905,440.586,393.178,395.71,382.546,347.047,389.3
1658164800,0.693989,-2.63255,-8.61361,60.5683,0.231726,62.7537,45.0968,66.1957,43.9127,65.5191,52.2849,137.831,90.3257,197.87,219.03,283.415,301.24,398.687,513.737,613.986,576.184,497.34,442.585,403.401,421.267,433.81,412.612,420.089
1658165400,-4.72211,-2.53805,-6.94008,59.5995,0.453558,60.7528,47.3642,69.3926,45.9635,73.3421,57.0799,148.157,112.517,255.204,319.041,408.217,428.762,436.554,399.904,434.146,379.045,439.331,438.645,404.735,392.399,377.804,342.706,388.4
1658166000,-5.07985,-0.234868,-7.10408,59.4778,0.630574,62.9191,47.4381,69.1242,45.3727,71.9339,56.6004,150.62,119.838,271.648,340.568,419.421,415.163,408.129,376.991,427.399,385.905,449.946,441.692,385.604,372.984,375.5,347.385,388.773
1658166600,-1.64093,-0.388817,-7.24953,59.1456,0.29509,62.3558,45.7393,64.4431,43.842,67.6236,52.8139,139.649,96.0508,207.922,243.906,326.294,379.504,476.129,503.587,502.058,416.825,440.536,429.257,407.863,436.151,419.898,355.742,396.64
1658167200,-4.45964,2.56849,-5.92636,59.445,0.278266,63.7651,46.0341,66.8005,44.8227,72.5433,56.2039,147.311,115.81,253.147,303.401,388.646,409.996,425.344,398.165,433.524,382.477,443.45,443.15,406.723,381.753,376.004,346.456,390.012
1658167800,-4.56031,3.32942,-5.77037,61.6141,0.59979,65.9783,48.5332,70.2312,45.1951,72.1687,55.4311,147.111,112.876,247.522,305.286,398.068,423.553,438.192,404.332,434.498,383.447,442.684,442.175,400.204,369.331,372.365,344.588,391.466
1658168400,-4.41319,4.26047,-4.96481,61.1978,0.572033,64.125,46.9717,67.9605,44.2224,70.8887,55.8302,147.56,112.79,248.379,305.21,395.708,420.377,434.1,397.765,430.084,377.978,441.066,442.847,401.026,370.839,372.613,341.83,388.151
1658169000,-4.10113,3.34669,-5.74919,61.3284,0.231726,59.5049,42.6942,58.6063,40.4673,54.9767,46.8664,131.417,85.3214,199.378,236.987,324.186,370.967,440.581,444.323,458.261,385.807,435.337,428.712,410.745,440.412,424.413,348.408,390.792
1658169600,-4.85883,8.49877,-7.75991,55.7884,0.607006,62.949,50.1829,71.9325,48.3165,76.3135,58.1225,144.462,99.5555,212.323,232.045,294.481,299.557,353.26,383.108,480.231,521.216,597.699,608.853,577.179,526.73,488.842,449.544,454.712
1658170200,-2.90959,12.8702,3.08269,58.1415,0.573905,62.1491,47.1595,68.6722,47.2094,74.3687,57.1076,143.068,97.368,207.927,229.362,288.295,288.101,331.037,338.879,426.611,448.865,566.487,621.503,646.896,607.428,538.918,467.099,471.199
1658170800,-1.40098,13.2167,5.95661,59.1495,0.278744,63.0096,46.07,66.624,46.0492,73.4212,57.603,143.648,96.6406,206.782,225.869,287.312,285.393,328.902,330.961,412.982,419.739,546.217,622.407,662.326,604.471,514.852,444.807,459.056
1658171400,-1.92165,13.0727,5.71188,52.1433,0.258134,54.6365,48.713,68.3132,48.4682,72.8379,59.3588,144.929,97.8943,209.36,229.747,291.15,285.187,324.474,322.321,403.731,388.438,512.588,593.704,663.764,659.241,578.337,487.4,475.096
1658172000,-5.98778,11.9432,5.57397,59.9958,0.57712,63.6521,48.8571,69.2945,47.2826,74.1573,58.7532,145.115,100.312,212.715,232.068,288.574,286.958,331.134,338.226,427.084,438.558,547.91,605.477,613.42,553.291,492.52,447.395,469.925
1658172600,-3.98982,12.8089,7.12736,56.7588,0.28378,63.9995,48.7864,68.1318,46.3273,71.7252,57.154,143.591,99.717,213.014,230.609,287.204,282.721,324.824,325.405,408.957,413.655,554.943,642.806,662.828,573.7,498.806,443.433,462.64
1658173200,-3.66168,11.7512,7.69803,51.7249,0.341805,58.4986,48.8142,71.8122,49.147,76.9023,60.3234,146.673,99.8869,214.397,232.983,292.194,292.794,330.046,334.634,419.223,435.233,564.038,631.801,665.828,615.652,538.72,467.859,466.976
1658173800,-2.1282,11.0761,9.26781,62.0417,1.12978,68.3795,50.4681,71.9421,50.6396,80.2146,64.3346,151.85,109.096,221.494,241.273,297.0,293.639,334.642,339.32,422.881,439.045,568.316,644.855,686.977,624.618,537.918,462.373,466.371
1658174400,-1.3452,10.6113,9.98711,55.7856,0.778122,66.4661,51.0402,73.6722,50.243,78.8087,62.8534,150.514,107.783,222.136,242.049,297.821,292.769,330.393,334.362,414.184,419.194,548.102,635.335,697.661,647.979,551.993,465.652,467.847
1658175000,-3.37461,7.67937,12.1597,54.4938,0.59285,64.856,49.2983,71.6478,49.4389,78.3863,62.4596,148.662,104.68,216.766,237.687,295.035,290.257,330.105,330.341,412.668,408.96,532.387,610.674,668.046,641.893,561.693,480.683,477.556
1658175600,-1.09952,9.1992,12.1146,54.6301,0.261966,61.367,48.3702,69.67,47.5911,74.828,58.5589,144.544,100.03,213.893,234.929,290.823,286.538,325.523,325.479,403.625,388.05,503.188,574.579,644.934,644.214,576.596,492.018,483.266
1658176200,-0.232538,4.54899,14.4507,60.2238,0.619512,65.0916,48.6832,71.1964,50.6984,78.4869,62.6108,149.714,104.104,218.629,239.607,298.962,296.984,338.086,345.798,432.825,461.409,586.101,649.374,662.089,594.381,515.82,450.6,462.258
1658176800,-1.75545,6.06785,13.9976,53.9524,0.65316,60.9967,48.2095,69.5577,48.3789,74.6248,60.3407,147.827,102.962,215.442,232.923,290.647,288.769,333.395,343.147,425.552,448.636,578.622,657.247,696.604,623.083,528.775,455.706,466.351
1658177400,-3.15403,7.37511,12.9836,60.3877,0.830835,65.617,50.3078,72.8964,50.4075,79.8789,62.54,150.102,106.613,220.522,242.747,299.459,300.917,348.841,370.502,475.485,544.735,639.133,658.119,604.89,524.324,476.873,437.28,461.622
1658178000,-3.79436,8.42968,12.0672,62.237,1.45278,69.2644,52.9951,76.6128,54.0294,82.3771,69.974,153.855,111.776,228.4,249.96,306.845,309.488,361.163,398.527,508.857,584.379,644.473,631.696,559.834,497.305,466.607,436.677,448.811
1658178600,0.346933,-1.03377,15.5736,50.6384,0.231726,61.6632,46.4745,67.728,44.9737,68.6276,55.0115,142.884,96.5229,208.119,226.87,285.745,284.536,327.063,331.837,417.705,408.941,519.497,571.366,617.398,623.319,585.113,512.838,487.809
1658179200,-1.2828,1.77295,15.2767,52.7499,0.231726,59.2655,45.8254,65.5978,45.849,69.0399,55.5237,141.056,95.201,205.774,229.976,288.557,285.135,328.054,334.238,420.633,422.849,528.429,577.557,605.619,594.993,544.846,476.175,476.162
1658179800,-0.435541,2.23692,14.9356,60.3842,1.12924,66.0275,50.9785,73.4607,52.3662,80.4506,65.0535,152.177,107.073,223.743,243.212,301.859,296.662,337.761,340.411,423.644,437.28,569.81,654.691,713.51,668.636,570.361,479.835,471.91
1658180400,-2.33194,-0.214773,15.2209,60.4359,0.757026,66.6512,50.185,71.7084,51.3178,81.0895,68.2727,151.44,106.518,219.125,240.165,298.663,297.926,344.194,358.77,452.409,494.396,598.963,646.345,654.98,599.587,527.121,458.706,464.393
1658181000,-5.00815,8.75371,12.1238,58.5894,0.772356,66.5189,50.5754,71.4425,50.3411,77.9766,64.4673,150.493,107.265,222.457,242.88,299.69,302.973,350.3,373.606,477.839,537.708,624.178,648.384,612.881,553.243,506.958,461.191,471.754
1658181600,-4.37539,5.08792,14.3019,58.6021,0.941685,64.2202,50.5059,72.1996,51.1549,80.1629,67.4002,153.529,109.286,224.302,243.124,299.496,297.52,341.335,350.969,446.484,501.806,654.916,747.89,755.972,628.757,523.33,458.357,468.223
1658182200,-3.5078,4.47319,14.6127,58.8323,1.16449,66.1792,51.1392,72.9895,52.1708,81.9086,66.6756,155.016,114.124,224.973,247.612,299.347,299.433,343.007,350.702,445.156,494.931,644.083,742.233,775.071,658.548,544.301,465.528,467.868
1658182800,0.0117883,2.54694,15.8946,51.5818,0.52437,65.8484,49.763,70.6783,50.0516,77.1171,65.4608,151.414,106.597,221.642,240.675,298.536,295.665,339.01,349.741,446.35,503.582,641.454,712.879,694.613,586.136,507.957,450.931,463.422
1658183400,-6.18686,8.2652,9.41914,65.3678,5.38614,74.185,59.5746,84.8871,65.2417,96.2506,89.1817,168.064,127.111,249.584,273.192,332.87,343.234,408.705,467.938,574.947,650.885,663.826,632.905,572.779,536.648,514.982,481.718,462.86
1658184000,-5.98972,9.12673,10.6036,65.918,2.01853,73.1506,60.3987,81.1996,58.8442,91.9343,83.6012,164.615,122.084,242.187,262.464,318.739,316.75,363.889,401.89,524.016,641.695,705.398,691.048,602.354,527.602,500.777,469.263,468.884
1658184600,-2.86672,3.6988,8.00442,65.0024,12.7022,73.1133,64.6212,90.5871,75.2045,107.275,100.227,182.57,138.827,266.443,286.565,339.777,346.813,407.683,472.737,607.988,787.765,881.916,952.726,958.576,806.388,659.774,534.556,491.927
1658185200,-1.58526,-3.07895,14.1546,68.4031,5.5183,75.6157,62.0195,83.5463,62.4127,94.3903,87.9448,165.675,124.633,242.775,265.597,322.241,330.03,389.794,464.134,628.474,826.899,806.643,691.207,540.628,476.978,456.319,425.028,423.605
1658185800,-5.15146,-0.220106,12.0581,64.9692,5.06047,73.4131,61.0206,87.1441,61.3011,95.103,90.2615,167.601,130.177,248.836,275.284,340.198,367.981,461.783,604.977,738.923,858.358,749.121,641.57,534.675,484.809,466.487,434.371,427.192
1658186400,2.79198,-5.51577,7.96908,62.893,9.80722,74.4754,63.1405,86.9722,68.2684,100.545,94.834,173.561,132.864,255.216,272.361,322.11,313.113,350.734,365.326,474.622,608.472,837.418,1071.69,1239.89,1061.44,813.522,612.701,515.127
1658187000,-0.0889908,-4.0012,8.73309,66.7565,8.37279,75.2707,57.9903,81.5366,60.4906,94.942,90.7048,173.229,129.532,250.704,264.883,314.029,306.899,348.664,371.046,487.04,616.93,810.2,1005.78,1190.43,1126.39,938.197,702.978,531.818
1658187600,0.275174,-3.85353,4.92873,62.8773,10.1261,74.2659,62.9532,88.0183,71.441,103.029,95.0936,179.079,131.83,255.01,269.789,318.126,308.529,345.886,356.751,460.947,559.244,767.416,1013.76,1299.81,1303.32,1128.11,865.579,605.161
1658188200,1.9107,-4.49887,2.23425,65.5636,11.1733,75.5814,60.8596,86.3183,66.4781,99.8052,96.132,179.712,134.713,255.503,269.3,318.523,309.423,351.596,371.173,483.347,606.863,801.402,1005.49,1203.38,1146.11,988.245,786.753,588.871
1658188800,-1.34138,4.8157,-6.71629,55.7873,3.2586,67.966,56.0118,82.1296,62.3505,98.4486,93.4398,179.216,132.966,257.6,272.318,319.754,309.531,343.758,340.955,422.207,435.802,592.546,767.313,1056.58,1191.41,1137.84,937.475,654.784
1658189400,-1.09811,2.90771,-6.92307,51.8259,8.49578,74.0033,57.6597,85.9261,65.8906,97.7557,93.8512,180.888,134.083,258.026,276.525,324.839,313.055,342.857,339.454,418.918,437.854,596.763,776.024,1043.25,1152.55,1099.76,918.104,653.202
1658190000,0.892942,-1.51091,4.94402,56.5306,3.21332,70.1096,57.8654,83.1212,65.1603,98.4522,92.1323,173.111,131.653,255.518,274.534,325.211,318.951,357.195,362.942,451.472,486.15,622.935,743.085,892.906,938.392,917.925,844.021,677.712
1658190600,0.200556,-6.24752,2.76329,59.0213,3.02046,67.6636,56.8838,83.218,61.9892,97.9492,90.8177,171.676,129.776,256.67,275.479,324.4,312.855,347.721,345.751,421.422,417.527,541.151,652.593,862.5,1020.05,1035.51,928.284,697.62
1658191200,3.07246,-6.87433,3.84807,49.8822,1.72233,66.6536,55.1396,81.4318,61.4238,98.3858,92.2745,170.306,130.771,260.203,276.426,322.098,314.049,347.81,340.905,420.96,418.275,547.427,664.679,852.561,979.724,1003.08,945.349,750.631
1658191800,2.21782,-5.66929,8.63263,51.9365,1.34055,62.197,52.1591,76.6182,56.7969,91.1346,83.4556,164.225,123.131,246.66,266.57,317.102,308.838,342.303,339.311,416.871,406.013,523.663,604.202,731.014,817.146,826.36,780.437,664.749
1658192400,1.70863,0.278306,5.84614,52.2745,6.90748,69.4585,60.2449,87.6326,74.767,105.498,102.184,192.296,141.075,269.47,283.648,330.634,317.048,346.156,343.9,426.858,439.245,587.14,735.097,980.389,1133.93,1178.82,1121.91,849.274
1658193000,-0.312394,1.71709,6.00529,57.0057,10.7086,67.7133,64.0509,92.439,79.4183,112.589,110.49,202.199,142.763,272.917,288.511,332.652,317.319,347.304,332.549,411.102,405.721,567.99,789.291,1223.1,1514.99,1524.77,1262.04,783.443
1658193600,-0.151144,2.04399,6.45268,49.3066,4.95916,65.211,57.5845,86.5487,72.4949,105.488,103.126,191.44,138.336,265.811,278.657,326.134,314.635,347.16,337.544,411.508,394.946,539.769,724.873,1139.45,1434.11,1435.03,1160.42,719.441
1658194200,0.715829,-1.16624,5.79404,50.3949,6.04347,68.5043,60.0085,87.4113,72.9221,105.42,102.581,192.862,139.242,265.378,280.907,325.95,313.521,345.494,336.812,409.473,389.318,535.166,730.444,1167.49,1486.17,1482.39,1174.56,716.733
1658194800,2.38682,-3.7843,6.32096,50.7611,1.94663,63.0916,54.7421,79.9476,62.5673,99.1251,94.3053,182.464,135.09,259.463,276.72,323.015,312.719,345.105,338.919,408.591,391.639,551.319,768.413,1164.25,1325.99,1180.42,867.546,592.85
1658195400,1.05221,-5.719,4.99982,47.8255,2.60326,64.9351,56.3182,84.0553,67.1019,100.99,96.3375,187.257,137.108,264.873,280.924,328.279,314.631,346.154,333.951,402.185,366.47,511.549,736.179,1229.03,1492.02,1338.05,922.968,576.348
1658196000,1.23173,-7.49989,0.561133,46.4486,2.47581,63.7342,57.3127,85.8465,74.7254,105.312,102.011,196.069,141.224,269.598,284.812,332.61,321.243,352.543,338.928,403.614,352.337,465.636,642.373,1178.51,1619.6,1528.66,1062.29,605.907
1658196600,1.43679,-6.235,2.38556,45.0419,1.53762,57.0221,52.857,79.8655,62.6372,96.8105,93.3548,182.098,137.748,267.61,279.272,330.019,321.363,352.192,339.736,408.031,365.382,488.608,628.237,1023.87,1376.02,1342.7,971.091,600.249
1658197200,2.79019,-5.34747,-5.61795,48.2802,1.79819,63.3552,54.9965,80.4945,62.736,99.4226,95.4219,184.779,136.001,262.955,277.327,325.459,314.986,347.441,336.802,405.8,363.649,487.123,637.003,1018.79,1310.38,1250.68,923.389,589.817
1658197800,-3.94517,-1.18895,-11.9294,39.4275,0.231726,44.8646,39.6808,54.9419,41.951,63.7476,53.1864,141.105,93.6142,209.136,230.619,290.969,291.025,335.547,330.945,404.052,354.161,439.657,477.24,647.036,826.255,661.626,468.945,464.752
1658198400,-0.808226,-5.50592,-11.7086,41.2306,0.231726,52.7562,45.4277,66.4555,50.908,80.2053,68.1082,157.896,111.83,234.192,255.232,315.922,309.025,347.572,337.101,406.317,370.697,516.167,742.427,939.172,660.093,475.341,417.916,453.194
1658199000,0.831228,-9.46289,-8.99925,42.772,0.426516,53.9523,49.273,74.1122,56.069,88.486,79.9906,165.333,126.064,254.961,275.676,329.515,318.394,349.589,338.733,405.07,355.566,480.758,831.733,1170.67,614.33,445.796,411.65,452.683
1658199600,1.29215,-8.17353,-10.9293,42.7808,0.231726,50.1725,46.1456,67.28,50.9006,83.896,72.3679,157.811,115.372,238.361,261.379,317.83,313.624,347.753,337.899,401.779,343.051,428.281,662.05,1109.01,549.781,428.337,408.29,449.677
1658200200,1.71091,-10.9062,-8.06002,43.9184,0.231726,50.2107,47.0511,60.7083,51.5135,80.8519,72.992,159.73,117.085,242.737,263.995,319.412,311.309,348.596,336.303,402.553,341.468,421.726,508.078,1029.1,753.794,448.192,406.534,450.107
1658200800,-0.259481,-9.27512,-9.31748,49.6571,8.48337,72.7082,67.7469,95.8131,85.868,115.696,113.933,213.766,154.25,288.808,302.298,345.897,329.263,354.907,339.44,401.338,342.886,540.853,1320.02,1816.74,703.515,428.545,402.408,443.007
1658201400,2.50625,-11.4634,-6.4294,49.9608,10.5912,72.2154,69.099,93.4407,84.1,117.139,115.728,217.518,154.63,287.428,301.186,344.639,333.327,358.563,342.279,402.747,343.211,590.091,1440.78,1530.87,545.094,425.206,401.2,442.197
1658202000,3.55772,-11.3643,-5.50054,52.7038,10.6582,74.9838,68.2477,94.1878,85.4728,115.682,113.647,211.744,150.649,283.433,297.022,340.75,327.641,351.588,336.165,397.746,366.884,798.301,1515.7,1119.53,465.158,424.901,405.641,442.818
1658202600,2.86732,-11.3841,-5.63834,53.6772,10.7315,73.5363,65.7631,92.4999,78.8873,113.862,112.402,208.297,151.123,282.231,296.465,341.483,326.863,351.909,336.53,398.112,355.774,662.406,1302.92,1187.12,509.309,429.746,406.125,441.119
1658203200,-1.8402,-9.58423,-6.01537,58.2616,18.3194,85.8386,86.075,108.405,99.7753,129.759,127.464,230.854,160.995,296.706,309.146,346.58,331.072,351.828,336.367,404.064,529.911,1375.77,2118.56,1279.25,474.779,419.519,396.913,440.753
1658203800,-2.36487,-10.915,-5.81493,54.9213,14.463,81.6384,79.5498,109.937,100.745,129.852,124.717,227.254,158.573,294.984,309.883,348.164,332.52,355.797,337.763,404.785,514.634,1367.62,1970.48,1021.54,435.768,418.976,397.639,440.421
1658204400,-0.283131,-10.0726,-7.14824,68.263,19.6598,88.1148,88.2147,109.487,101.585,132.272,130.121,232.145,161.742,294.978,306.437,346.005,330.815,352.276,334.592,435.251,1170.31,1913.24,1268.37,489.194,414.017,418.383,398.959,440.134
1658205000,-2.27339,-8.60747,-8.64312,61.1041,17.9106,85.7705,83.2598,108.001,100.098,130.829,127.333,230.25,161.738,293.324,305.197,344.806,329.914,351.128,335.404,407.161,736.342,1654.21,1651.42,673.667,420.568,422.28,401.385,441.51
1658205600,-0.137648,-10.2225,-7.1865,65.1956,19.2844,91.5292,83.8368,110.768,101.007,130.7,132.456,230.899,167.307,301.633,310.114,349.567,333.335,354.744,337.445,409.496,790.569,1662.55,1514.01,613.935,421.252,425.462,403.071,444.09
1658206200,-5.03735,-4.16661,-11.2387,55.579,9.21757,71.6556,62.6521,91.1148,77.8325,109.281,105.692,198.847,144.218,275.023,289.352,335.138,322.542,348.274,335.624,398.448,355.103,598.455,1184.32,1131.75,480.526,420.451,400.885,439.793
1658206800,-0.877649,-8.61476,-9.76964,60.8853,10.2576,73.9303,68.9415,93.5369,80.3699,111.122,106.28,202.016,146.002,275.409,290.824,334.097,322.999,348.994,333.632,400.604,586.687,1288.86,906.493,418.927,412.051,422.626,405.276,442.347
1658207400,-4.74464,-0.551631,-11.8548,48.7193,1.88192,67.2769,55.9728,83.0343,66.1625,99.6054,93.5211,179.924,133.14,262.26,280.511,327.044,316.421,343.715,331.277,395.614,342.404,459.276,929.552,1225.79,494.113,418.115,400.191,442.88
1658208000,-5.72871,0.8845,-11.314,49.8685,7.6467,73.1467,60.9531,89.0821,75.2822,106.112,102.226,197.804,144.499,275.585,288.94,333.119,319.484,344.679,330.758,395.92,336.593,457.892,835.351,1387.83,780.658,448.826,402.698,441.764
1658208600,-6.83828,1.84135,-10.6023,50.4661,1.83169,66.1665,54.4588,80.5616,63.3021,97.0949,91.175,175.194,132.352,259.121,277.79,325.554,312.961,344.521,330.495,394.114,337.444,451.85,707.651,1078.33,665.477,433.875,401.618,443.564
1658209200,-6.44565,3.05682,-10.1755,55.5071,2.98286,66.343,57.9647,86.1709,70.7049,105.053,100.471,187.2,137.277,266.213,282.829,329.9,317.096,344.438,328.758,391.811,336.747,444.968,618.209,1014.41,910.116,514.458,401.887,439.907
1658209800,-8.72261,0.486201,-8.71161,53.0595,7.77922,70.3302,61.8167,89.1112,74.9573,106.838,104.098,196.794,141.784,271.055,286.052,330.588,317.607,343.507,329.085,392.281,332.877,406.872,418.108,745.927,1332.97,910.373,454.531,440.426
1658210400,-8.68313,0.121109,-8.89598,48.2462,3.98705,64.3797,57.5641,84.556,70.6792,105.43,101.697,195.689,143.415,274.98,290.544,339.228,327.715,356.348,339.055,400.249,339.806,415.251,423.081,689.997,1207.57,871.947,462.876,445.628
1658211000,-8.40454,2.00528,-8.80252,45.4314,2.20466,59.2341,53.3103,80.4061,66.7795,103.189,101.314,197.192,142.255,274.146,291.458,335.517,322.853,351.465,335.876,398.387,343.863,417.246,413.469,599.163,1226.74,978.313,465.595,447.069
1658211600,-7.46799,0.718415,-9.44132,47.9528,2.07214,64.1158,56.6796,86.386,73.4427,106.896,102.443,196.034,143.105,273.987,290.702,335.655,321.971,348.33,333.945,397.925,337.848,414.124,439.318,808.805,1279.71,779.049,425.693,444.356
1658212200,-7.48176,0.0322879,-9.0821,50.7841,6.84266,66.8077,61.598,91.0272,79.9983,111.54,108.937,206.138,148.684,283.117,297.624,340.915,328.897,355.05,340.357,402.093,340.782,414.815,426.671,809.72,1544.8,923.328,428.742,443.648
1658212800,-7.71792,-0.427102,-8.95591,50.7541,7.68496,67.068,60.707,92.0174,78.328,113.001,111.353,206.76,148.978,280.83,296.039,340.993,328.28,351.881,333.999,400.031,338.817,409.431,413.966,641.612,1343.8,1179.7,523.337,443.049
1658213400,-7.58326,0.322526,-9.15276,47.8989,4.63019,67.7182,61.5027,89.2181,76.0988,107.973,105.125,203.124,146.46,280.965,296.716,341.102,327.59,354.769,339.857,403.638,343.102,416.232,407.914,518.17,1200.73,1181.61,524.826,445.893
